setup_id,fold,rank,sharpe_lb,sharpe_median,omega_ratio,support,best_performing_ticker,entry_direction,annualized_return,volatility,max_drawdown,first_trigger_date,last_trigger_date,description,signal_ids
SETUP_0092,5,1,15.1136,18.9640,83.2790,69.0000,TSLA US Equity,long,0.0000,0.4855,-0.0171,2020-03-16,2021-08-24,BTC Index_realized_vol_21d is_high AND JPM US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00614, SIG_00984"
SETUP_0096,5,1,12.0977,16.3911,12.1291,123.0000,TSLA US Equity,long,0.0000,0.4444,-0.1900,2020-03-17,2020-09-03,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND AMZN US Equity_vs_SPY US Equity_beta_px_60d is_low,"SIG_00889, SIG_00945"
SETUP_0097,5,1,11.0799,15.0372,11.4196,137.0000,TSLA US Equity,long,523.6039,0.4438,-0.1869,2020-03-16,2021-09-17,SPX Index_vs_SPY US Equity_beta_px_60d is_high AND JPM US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_01079, SIG_00984"
SETUP_0095,5,1,10.8782,14.3800,16.0244,106.0000,BTC Index,long,0.0000,0.4624,-0.1056,2020-03-13,2021-08-24,BTC Index_realized_vol_21d is_high AND AMZN US Equity_vs_SPY US Equity_beta_px_60d is_low,"SIG_00614, SIG_00945"
SETUP_0098,5,1,10.4644,14.2004,8.1276,145.0000,TSLA US Equity,long,369.2087,0.4688,-0.2163,2020-03-03,2021-09-17,SPX Index_vs_SPY US Equity_beta_px_60d is_high AND XLE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_01079, SIG_00873"
SETUP_0100,5,1,8.9969,12.3473,5.8038,260.0000,TSLA US Equity,long,112.6590,0.4296,-0.2207,2020-03-10,2021-12-08,XLE US Equity_vs_SPY US Equity_beta_px_60d is_high AND QQQ US Equity_vs_SPY US Equity_beta_px_60d is_low,"SIG_00873, SIG_00922"
SETUP_0099,5,1,8.8817,12.6721,6.9446,194.0000,TSLA US Equity,long,165.5928,0.4421,-0.2207,2020-03-10,2021-10-05,XLK US Equity_vs_SPY US Equity_beta_px_60d is_low AND JPM US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00882, SIG_00984"
SETUP_0101,6,1,47.2172,53.1377,999.0000,27.0000,AMD US Equity,long,0.0000,0.1475,0.0000,2020-07-01,2020-08-06,JPM US Equity_vs_SPY US Equity_beta_px_60d is_high AND JPM US Equity_realized_vol_21d is_high,"SIG_00984, SIG_00362"
SETUP_0102,6,1,38.3318,45.4538,999.0000,39.0000,MSTR US Equity,long,0.0000,0.1685,0.0000,2020-07-08,2021-01-27,WMT US Equity_vs_SPY US Equity_corr_px_20d is_low AND EEM US Equity_px_zscore_90d is_high,"SIG_01044, SIG_00801"
SETUP_0104,6,1,30.7433,35.1902,999.0000,49.0000,PLTR US Equity,long,0.0000,0.2630,0.0000,2020-07-03,2020-12-08,EEM US Equity_px_zscore_90d is_high AND JPM US Equity_realized_vol_21d is_high,"SIG_00801, SIG_00362"
SETUP_0105,6,1,27.5367,33.5889,999.0000,52.0000,PLTR US Equity,long,0.0000,0.1987,0.0000,2020-07-16,2023-06-21,AMZN US Equity_vs_SPY US Equity_corr_px_20d is_low AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00941, SIG_00889"
SETUP_0106,6,1,26.1760,31.9992,999.0000,55.0000,MSTR US Equity,long,0.0000,0.2186,0.0000,2020-07-08,2023-05-09,EUR Curncy_px_zscore_90d is_high AND NDX Index_vs_SPY US Equity_beta_px_60d z_breakout_neg,"SIG_00785, SIG_01090"
SETUP_0103,6,1,22.0108,27.6820,3676.4444,45.0000,PLTR US Equity,long,0.0000,0.2048,-0.0003,2020-07-01,2023-05-25,NDX Index_vs_SPY US Equity_beta_px_60d z_breakout_neg AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_01090, SIG_00889"
SETUP_0108,6,1,20.7099,29.3570,76.3777,66.0000,BTC Index,long,0.0000,0.2406,-0.0172,2020-07-01,2023-05-22,NDX Index_vs_SPY US Equity_beta_px_60d z_breakout_neg AND XLE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_01090, SIG_00873"
SETUP_0107,6,1,20.3602,29.5736,82.2064,59.0000,BTC Index,long,0.0000,0.2172,-0.0175,2020-07-01,2023-05-22,XLE US Equity_vs_SPY US Equity_beta_px_60d is_high AND AMD US Equity_vs_SPY US Equity_beta_px_60d z_breakout_neg,"SIG_00873, SIG_01019"
SETUP_0109,6,1,18.3612,25.7984,28.0992,71.0000,COIN US Equity,long,0.0000,0.3132,-0.0803,2020-07-03,2023-01-30,EEM US Equity_px_zscore_90d is_high AND HG1 Comdty_px_zscore_90d is_very_high_z,"SIG_00801, SIG_00843"
SETUP_0110,6,1,14.8128,21.5847,14.6936,91.0000,COIN US Equity,long,0.0000,0.3450,-0.1203,2020-07-07,2023-02-03,EEM US Equity_px_zscore_90d is_high AND EUR Curncy_px_zscore_90d is_high,"SIG_00801, SIG_00785"
SETUP_0112,6,1,9.8849,16.7977,6.9082,102.0000,MSTR US Equity,long,0.0000,0.3435,-0.2021,2020-07-03,2021-02-22,XLE US Equity_vs_SPY US Equity_beta_px_60d is_high AND EEM US Equity_px_zscore_90d is_high,"SIG_00873, SIG_00801"
SETUP_0111,6,1,8.0216,14.2618,10.0491,97.0000,BTC Index,long,0.0000,0.3290,-0.1472,2020-07-01,2023-05-22,NDX Index_vs_SPY US Equity_beta_px_60d z_breakout_neg AND C US Equity_vs_SPY US Equity_beta_px_60d z_breakout_pos,"SIG_01090, SIG_00994"
SETUP_0113,6,1,6.4552,11.5878,5.1219,128.0000,MSTR US Equity,long,45.7019,0.3464,-0.2207,2020-07-01,2023-06-07,JPM US Equity_vs_SPY US Equity_beta_px_60d is_high AND XLK US Equity_vs_SPY US Equity_beta_px_60d is_low,"SIG_00984, SIG_00882"
SETUP_0114,6,1,5.6252,10.3909,4.3166,130.0000,MSTR US Equity,long,38.6059,0.3655,-0.2613,2020-07-17,2021-12-07,QQQ US Equity_vs_SPY US Equity_corr_px_20d is_low AND XLE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00918, SIG_00873"
SETUP_0115,6,1,5.0957,9.0909,3.7921,147.0000,BTC Index,long,27.5397,0.3695,-0.2207,2020-07-01,2023-05-22,XLK US Equity_vs_SPY US Equity_beta_px_60d is_low AND XLE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00882, SIG_00873"
SETUP_0116,7,1,58.6777,69.5124,999.0000,18.0000,COIN US Equity,long,0.0000,0.1091,0.0000,2023-11-03,2023-12-04,MSFT US Equity_px_zscore_90d is_very_high_z AND BMY US Equity_realized_vol_21d is_high,"SIG_00285, SIG_00481"
SETUP_0117,7,1,41.5959,51.2373,999.0000,21.0000,COIN US Equity,long,0.0000,0.1479,0.0000,2023-04-28,2023-07-03,LLY US Equity_vs_SPY US Equity_corr_px_20d z_breakout_pos AND XAU Curncy_vs_SPY US Equity_beta_px_60d is_low,"SIG_00974, SIG_01176"
SETUP_0118,7,1,29.9710,39.5819,567.9644,24.0000,MSTR US Equity,long,0.0000,0.1649,-0.0011,2021-02-01,2023-11-14,XLP US Equity_px_zscore_90d is_low AND MSFT US Equity_px_zscore_90d is_very_high_z,"SIG_00122, SIG_00285"
SETUP_0119,7,1,24.0627,31.8137,79.1491,29.0000,PLTR US Equity,long,0.0000,0.2168,0.0000,2023-04-19,2023-11-29,XLP US Equity_realized_vol_21d is_low AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00130, SIG_00889"
SETUP_0123,7,1,23.8121,30.4629,260.9917,60.0000,PLTR US Equity,long,0.0000,0.2100,-0.0017,2023-03-21,2023-12-19,QQQ US Equity_vs_SPY US Equity_beta_px_60d z_breakout_neg AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00924, SIG_00889"
SETUP_0120,7,1,22.4693,35.5869,3173.9110,29.0000,COIN US Equity,long,0.0000,0.1710,-0.0002,2021-06-23,2023-12-04,MSFT US Equity_px_zscore_90d is_very_high_z AND CL1 Comdty_vs_SPY US Equity_beta_px_60d is_low,"SIG_00285, SIG_01160"
SETUP_0122,7,1,21.0786,26.6102,268.2803,48.0000,MSTR US Equity,long,0.0000,0.2214,-0.0030,2023-03-10,2023-12-26,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND AAPL US Equity_vs_SPY US Equity_beta_px_60d z_breakout_neg,"SIG_00889, SIG_00971"
SETUP_0121,7,1,18.1417,24.7541,526.2545,46.0000,BTC Index,long,0.0000,0.1971,-0.0010,2021-01-01,2023-12-18,NDX Index_px_zscore_90d is_high AND C US Equity_vs_SPY US Equity_beta_px_60d z_breakout_pos,"SIG_00650, SIG_00994"
SETUP_0124,7,1,14.6215,18.8158,39.8661,64.0000,ARM US Equity,long,0.0000,0.2243,-0.0090,2021-01-28,2023-12-04,MSFT US Equity_px_zscore_90d is_very_high_z AND C US Equity_vs_SPY US Equity_beta_px_60d z_breakout_pos,"SIG_00285, SIG_00994"
SETUP_0125,7,1,12.1951,19.4786,9.7985,77.0000,ARM US Equity,long,0.0000,0.2599,-0.1019,2023-02-03,2023-12-04,MSFT US Equity_px_zscore_90d is_very_high_z AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00285, SIG_00889"
SETUP_0126,7,1,7.1038,12.8202,4.8854,78.0000,ARM US Equity,long,0.0000,0.2804,-0.1019,2022-12-09,2023-12-28,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND RTY Index_vs_SPY US Equity_beta_px_60d z_breakout_pos,"SIG_00889, SIG_01097"
SETUP_0128,7,1,4.9981,10.0440,4.0866,85.0000,MSTR US Equity,long,0.0000,0.4108,-0.2688,2022-11-11,2023-12-28,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND DXY Curncy_px_zscore_30d is_low,"SIG_00889, SIG_00750"
SETUP_0127,7,1,3.9720,11.3068,5.7079,84.0000,ARM US Equity,long,0.0000,0.3454,-0.2232,2021-01-25,2023-12-04,AMD US Equity_vs_SPY US Equity_beta_px_60d z_breakout_neg AND MSFT US Equity_px_zscore_90d is_very_high_z,"SIG_01019, SIG_00285"
SETUP_0129,7,1,3.5043,7.8386,3.1533,133.0000,COIN US Equity,long,23.9499,0.4686,-0.3923,2022-11-11,2023-12-28,JPY Curncy_vs_SPY US Equity_beta_px_60d is_low AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_01136, SIG_00889"
SETUP_0130,8,1,52.8346,63.5603,999.0000,10.0000,TSLA US Equity,long,0.0000,0.0951,0.0000,2023-05-18,2023-06-01,NDX Index_px_zscore_90d is_high AND HG1 Comdty_px_zscore_90d is_very_low_z,"SIG_00650, SIG_00844"
SETUP_0132,8,1,50.5813,64.6230,999.0000,20.0000,COIN US Equity,long,0.0000,0.1201,0.0000,2023-11-03,2024-05-23,MSFT US Equity_px_zscore_90d is_very_high_z AND BMY US Equity_realized_vol_21d is_high,"SIG_00285, SIG_00481"
SETUP_0134,8,1,39.3776,57.8740,999.0000,22.0000,COIN US Equity,long,0.0000,0.1441,0.0000,2023-11-03,2024-05-24,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND BMY US Equity_realized_vol_21d is_high,"SIG_00889, SIG_00481"
SETUP_0140,8,1,23.0162,29.8607,227.8958,41.0000,ARM US Equity,long,0.0000,0.1954,-0.0033,2021-07-12,2023-11-20,MSFT US Equity_px_zscore_90d is_very_high_z AND JPM US Equity_realized_vol_21d z_breakout_pos,"SIG_00285, SIG_00364"
SETUP_0131,8,1,22.5931,35.6185,4709.2353,18.0000,COIN US Equity,long,0.0000,0.1812,-0.0001,2021-07-26,2023-11-17,MSFT US Equity_px_zscore_30d is_very_high_z AND JPM US Equity_realized_vol_21d z_breakout_pos,"SIG_00281, SIG_00364"
SETUP_0138,8,1,21.7949,29.3600,241.2643,36.0000,MSTR US Equity,long,0.0000,0.2626,-0.0035,2023-03-10,2024-02-21,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND JPM US Equity_realized_vol_21d z_breakout_pos,"SIG_00889, SIG_00364"
SETUP_0139,8,1,21.0515,26.4001,934.6358,38.0000,MSTR US Equity,long,0.0000,0.2763,-0.0011,2023-01-23,2024-06-25,BTC Index_vs_SPY US Equity_beta_px_60d z_breakout_pos AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_01073, SIG_00889"
SETUP_0142,8,1,20.2746,27.2136,142.8187,48.0000,ARM US Equity,long,0.0000,0.1871,-0.0062,2023-03-22,2024-05-27,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND MSFT US Equity_px_zscore_90d is_very_high_z AND AMD US Equity_vs_SPY US Equity_beta_px_60d z_breakout_neg,"SIG_00889, SIG_00285, SIG_01019"
SETUP_0141,8,1,20.1879,27.1381,460.2631,42.0000,BTC Index,long,0.0000,0.1801,-0.0010,2021-07-01,2023-12-18,C US Equity_vs_SPY US Equity_beta_px_60d z_breakout_pos AND NDX Index_px_zscore_90d is_high,"SIG_00994, SIG_00650"
SETUP_0135,8,1,19.2824,27.7915,999.0000,25.0000,ARM US Equity,long,0.0000,0.2662,0.0000,2023-12-20,2024-06-11,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND USGG2YR Index_vs_SPY US Equity_beta_px_60d z_breakout_neg,"SIG_00889, SIG_01122"
SETUP_0133,8,1,18.3928,25.7634,2620.6478,21.0000,ARM US Equity,long,0.0000,0.1980,-0.0002,2021-07-12,2023-11-20,JPM US Equity_realized_vol_21d z_breakout_pos AND NDX Index_px_zscore_90d is_high,"SIG_00364, SIG_00650"
SETUP_0137,8,1,18.3695,23.2886,999.0000,35.0000,MSTR US Equity,long,0.0000,0.4197,0.0000,2024-01-26,2024-06-07,EUR Curncy_realized_vol_21d is_low AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00790, SIG_00889"
SETUP_0143,8,1,18.1320,24.3859,233.7319,56.0000,MSTR US Equity,long,0.0000,0.2934,-0.0034,2023-04-28,2024-03-04,AMZN US Equity_px_zscore_90d is_very_high_z AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00237, SIG_00889"
SETUP_0136,8,1,16.5983,21.0788,1013.7892,25.0000,MSTR US Equity,long,0.0000,0.2259,-0.0004,2021-09-21,2023-04-12,USGG2YR Index_vs_SPY US Equity_beta_px_60d z_breakout_pos AND XLE US Equity_realized_vol_21d z_breakout_pos,"SIG_01121, SIG_00014"
SETUP_0144,8,1,15.4441,19.4127,65.8217,69.0000,ARM US Equity,long,0.0000,0.3657,-0.0136,2022-11-14,2024-06-21,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND BMY US Equity_frac_diff_px is_low,"SIG_00889, SIG_00486"
SETUP_0147,8,1,12.6108,18.4087,12.1892,99.0000,ARM US Equity,long,0.0000,0.3000,-0.0983,2023-02-03,2024-06-25,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND MSFT US Equity_px_zscore_90d is_very_high_z,"SIG_00889, SIG_00285"
SETUP_0146,8,1,11.6529,16.0659,16.7295,81.0000,ARM US Equity,long,0.0000,0.3436,-0.0419,2022-11-11,2024-06-24,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND QQQ US Equity_frac_diff_px is_high,"SIG_00889, SIG_00180"
SETUP_0145,8,1,11.1832,15.8346,22.8381,71.0000,MSTR US Equity,long,0.0000,0.3982,-0.0575,2023-05-22,2024-06-19,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND RTY Index_vs_SPY US Equity_beta_px_60d is_high,"SIG_00889, SIG_01095"
SETUP_0148,8,1,9.1875,14.1338,9.2318,104.0000,ARM US Equity,long,0.0000,0.3587,-0.1512,2023-01-17,2024-06-25,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND XLC US Equity_px_zscore_90d is_high,"SIG_00889, SIG_00075"
SETUP_0149,8,1,1.5555,6.6377,2.6170,108.0000,ARM US Equity,long,0.0000,0.3269,-0.3761,2021-07-01,2024-06-27,MSFT US Equity_px_zscore_90d is_very_high_z AND QQQ US Equity_px_zscore_90d is_high,"SIG_00285, SIG_00168"
