setup_id,fold,rank,sharpe_lb,sharpe_median,omega_ratio,support,best_performing_ticker,entry_direction,annualized_return,volatility,max_drawdown,first_trigger_date,last_trigger_date,description,signal_ids
SETUP_0097,5,1,19.0585,24.9723,44.7743,81.0000,BTC Index,long,0.0000,0.2449,-0.0197,2020-05-28,2022-03-24,USGG10YR Index_realized_vol_21d is_high AND C US Equity_vs_SPY US Equity_beta_px_60d z_breakout_pos,"SIG_00725, SIG_00994"
SETUP_0099,5,1,16.9629,22.8596,29.1503,96.0000,BTC Index,long,0.0000,0.2525,-0.0390,2020-01-01,2021-09-28,XLE US Equity_vs_SPY US Equity_beta_px_60d is_high AND C US Equity_vs_SPY US Equity_beta_px_60d z_breakout_pos,"SIG_00873, SIG_00994"
SETUP_0090,5,1,16.9361,21.3495,6020.3480,18.0000,TSLA US Equity,long,0.0000,0.6333,-0.0001,2020-03-17,2022-12-20,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND NKE US Equity_frac_diff_px is_low,"SIG_00889, SIG_00528"
SETUP_0098,5,1,15.8162,19.4706,42.9875,90.0000,TSLA US Equity,long,0.0000,0.4311,-0.0536,2020-03-17,2020-08-05,USGG10YR Index_vs_SPY US Equity_corr_px_20d is_high AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_01107, SIG_00889"
SETUP_0100,5,1,13.6866,17.7500,11.5018,105.0000,TSLA US Equity,long,0.0000,0.5003,-0.0810,2020-03-10,2021-01-18,JPM US Equity_vs_SPY US Equity_beta_px_60d is_high AND XLP US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00984, SIG_00913"
SETUP_0101,5,1,12.2581,17.0980,9.6747,110.0000,TSLA US Equity,long,0.0000,0.5037,-0.0941,2020-03-10,2021-12-07,USGG10YR Index_vs_SPY US Equity_corr_px_20d is_high AND XLK US Equity_vs_SPY US Equity_beta_px_60d is_low,"SIG_01107, SIG_00882"
SETUP_0102,5,1,11.8302,16.4630,12.1291,123.0000,TSLA US Equity,long,0.0000,0.4444,-0.1900,2020-03-17,2020-09-03,XLE US Equity_vs_SPY US Equity_beta_px_60d is_high AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00873, SIG_00889"
SETUP_0103,5,1,10.8593,14.7235,9.3194,153.0000,TSLA US Equity,long,403.5766,0.4585,-0.2003,2020-03-10,2021-10-05,USGG10YR Index_realized_vol_21d is_high AND JPM US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00725, SIG_00984"
SETUP_0104,5,1,10.5648,14.4329,8.3225,167.0000,TSLA US Equity,long,334.5693,0.4566,-0.2003,2020-03-10,2021-12-07,USGG10YR Index_realized_vol_21d is_high AND XLK US Equity_vs_SPY US Equity_beta_px_60d is_low,"SIG_00725, SIG_00882"
SETUP_0105,5,1,9.4089,12.8296,7.1362,197.0000,TSLA US Equity,long,177.7435,0.4421,-0.2207,2020-03-10,2021-10-05,QQQ US Equity_vs_SPY US Equity_beta_px_60d is_low AND JPM US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00922, SIG_00984"
SETUP_0106,5,1,9.2612,12.2937,5.8038,260.0000,TSLA US Equity,long,112.6590,0.4296,-0.2207,2020-03-10,2021-12-08,XLE US Equity_vs_SPY US Equity_beta_px_60d is_high AND QQQ US Equity_vs_SPY US Equity_beta_px_60d is_low,"SIG_00873, SIG_00922"
SETUP_0107,5,1,1.6734,4.5784,1.9234,273.0000,PLTR US Equity,long,10.9350,0.6528,-0.6989,2020-02-28,2022-12-09,SPX Index_realized_vol_21d is_high AND MXWO Index_realized_vol_21d is_high,"SIG_00634, SIG_00705"
SETUP_0108,6,1,57.1415,77.7252,999.0000,12.0000,TSLA US Equity,long,0.0000,0.1748,0.0000,2021-10-04,2022-03-10,BTC Index_frac_diff_px is_high AND MXWO Index_realized_vol_21d z_breakout_pos,"SIG_00618, SIG_00707"
SETUP_0109,6,1,48.0914,53.7080,999.0000,15.0000,AMD US Equity,long,0.0000,0.1290,0.0000,2020-07-01,2020-07-23,QQQ US Equity_vs_SPY US Equity_beta_px_60d is_low AND EEM US Equity_realized_vol_21d is_high AND HG1 Comdty_px_zscore_90d is_very_high_z,"SIG_00922, SIG_00809, SIG_00843"
SETUP_0110,6,1,47.1066,52.5387,999.0000,27.0000,AMD US Equity,long,0.0000,0.1475,0.0000,2020-07-01,2020-08-06,JPM US Equity_vs_SPY US Equity_beta_px_60d is_high AND JPM US Equity_realized_vol_21d is_high,"SIG_00984, SIG_00362"
SETUP_0112,6,1,46.2108,51.0812,999.0000,35.0000,AMD US Equity,long,0.0000,0.1522,0.0000,2020-07-01,2021-10-21,HG1 Comdty_px_zscore_90d is_very_high_z AND QQQ US Equity_vs_SPY US Equity_beta_px_60d is_low,"SIG_00843, SIG_00922"
SETUP_0113,6,1,37.9200,44.6487,999.0000,36.0000,PLTR US Equity,long,0.0000,0.1704,0.0000,2020-07-01,2023-05-15,QQQ US Equity_vs_SPY US Equity_beta_px_60d is_low AND JPM US Equity_realized_vol_21d is_high,"SIG_00922, SIG_00362"
SETUP_0114,6,1,36.3497,42.6177,999.0000,50.0000,MSTR US Equity,long,0.0000,0.1872,0.0000,2020-07-22,2021-01-07,XLE US Equity_vs_SPY US Equity_beta_px_60d is_high AND DXY Curncy_px_zscore_90d is_very_low_z,"SIG_00873, SIG_00756"
SETUP_0115,6,1,22.1543,31.5677,56.6050,54.0000,MSTR US Equity,long,0.0000,0.2223,-0.0258,2020-07-13,2021-11-01,RTY Index_realized_vol_21d z_breakout_neg AND XLE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00684, SIG_00873"
SETUP_0116,6,1,20.0203,29.9618,82.2064,59.0000,BTC Index,long,0.0000,0.2172,-0.0175,2020-07-01,2023-05-22,XLE US Equity_vs_SPY US Equity_beta_px_60d is_high AND AMD US Equity_vs_SPY US Equity_beta_px_60d z_breakout_neg,"SIG_00873, SIG_01019"
SETUP_0111,6,1,15.1402,21.5686,1119.7091,32.0000,BTC Index,long,0.0000,0.3154,-0.0008,2020-12-04,2023-03-16,C US Equity_vs_SPY US Equity_beta_px_60d z_breakout_pos AND MSFT US Equity_realized_vol_21d z_breakout_neg,"SIG_00994, SIG_00294"
SETUP_0117,6,1,14.8912,21.8923,26.6273,65.0000,BTC Index,long,0.0000,0.2651,-0.0378,2020-07-01,2023-05-22,C US Equity_vs_SPY US Equity_beta_px_60d z_breakout_pos AND XLE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00994, SIG_00873"
SETUP_0118,6,1,14.2598,20.0114,23.3985,67.0000,MSTR US Equity,long,0.0000,0.2760,-0.0245,2020-12-21,2023-05-23,LLY US Equity_px_zscore_90d is_very_high_z AND QQQ US Equity_vs_SPY US Equity_beta_px_60d is_low,"SIG_00333, SIG_00922"
SETUP_0119,6,1,12.9402,18.8827,15.9088,68.0000,PLTR US Equity,long,0.0000,0.2663,-0.0480,2020-07-01,2023-05-15,JPM US Equity_realized_vol_21d is_high AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00362, SIG_00889"
SETUP_0120,6,1,10.2183,16.8710,11.5158,69.0000,PLTR US Equity,long,0.0000,0.3022,-0.0786,2020-12-23,2023-05-23,LLY US Equity_px_zscore_90d is_very_high_z AND XLK US Equity_vs_SPY US Equity_beta_px_60d is_low,"SIG_00333, SIG_00882"
SETUP_0121,6,1,7.6092,14.8874,7.8476,97.0000,PLTR US Equity,long,0.0000,0.2966,-0.1950,2020-07-01,2023-06-12,XLK US Equity_vs_SPY US Equity_beta_px_60d is_low AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00882, SIG_00889"
SETUP_0123,6,1,6.6832,10.8302,4.5201,180.0000,MSTR US Equity,long,40.3452,0.3605,-0.2207,2020-07-01,2023-05-22,QQQ US Equity_vs_SPY US Equity_beta_px_60d is_low AND XLE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00922, SIG_00873"
SETUP_0122,6,1,6.2743,11.2043,5.1812,129.0000,MSTR US Equity,long,46.8385,0.3454,-0.2207,2020-07-01,2023-06-07,QQQ US Equity_vs_SPY US Equity_beta_px_60d is_low AND JPM US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00922, SIG_00984"
SETUP_0124,7,1,74.9263,112.9645,999.0000,12.0000,COIN US Equity,long,0.0000,0.0664,0.0000,2023-06-02,2023-06-21,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND TSLA US Equity_px_zscore_90d is_high,"SIG_00889, SIG_00211"
SETUP_0125,7,1,74.9263,112.9645,999.0000,12.0000,COIN US Equity,long,0.0000,0.0664,0.0000,2023-06-02,2023-06-21,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND TSLA US Equity_px_zscore_90d is_high,"SIG_00889, SIG_00211"
SETUP_0126,7,1,62.6235,83.2291,999.0000,18.0000,COIN US Equity,long,0.0000,0.0697,0.0000,2021-01-28,2023-06-21,TSLA US Equity_px_zscore_90d is_high AND LLY US Equity_vs_SPY US Equity_beta_px_60d is_low,"SIG_00211, SIG_00977"
SETUP_0127,7,1,56.8403,71.8256,999.0000,19.0000,TSLA US Equity,long,0.0000,0.0893,0.0000,2023-05-02,2023-06-21,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND JPY Curncy_px_zscore_90d is_very_high_z,"SIG_00889, SIG_00771"
SETUP_0128,7,1,52.5755,63.0346,999.0000,20.0000,TSLA US Equity,long,0.0000,0.0958,0.0000,2023-05-17,2023-06-14,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND NKE US Equity_px_zscore_90d is_very_low_z,"SIG_00889, SIG_00518"
SETUP_0130,7,1,51.7409,60.9287,999.0000,33.0000,COIN US Equity,long,0.0000,0.1165,0.0000,2023-05-16,2023-06-29,XAU Curncy_vs_SPY US Equity_beta_px_60d is_low AND HG1 Comdty_vs_SPY US Equity_beta_px_60d z_breakout_pos,"SIG_01176, SIG_01169"
SETUP_0131,7,1,30.6358,37.7664,999.0000,48.0000,PLTR US Equity,long,0.0000,0.1745,0.0000,2023-03-27,2023-11-15,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND WMT US Equity_realized_vol_21d is_low,"SIG_00889, SIG_00548"
SETUP_0132,7,1,25.3971,32.4104,902.5768,62.0000,PLTR US Equity,long,0.0000,0.2016,-0.0010,2023-03-22,2023-12-19,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND NDX Index_vs_SPY US Equity_beta_px_60d z_breakout_neg,"SIG_00889, SIG_01090"
SETUP_0129,7,1,23.2764,36.8167,3173.9110,29.0000,COIN US Equity,long,0.0000,0.1710,-0.0002,2021-06-23,2023-12-04,CL1 Comdty_vs_SPY US Equity_beta_px_60d is_low AND MSFT US Equity_px_zscore_90d is_very_high_z,"SIG_01160, SIG_00285"
SETUP_0133,7,1,19.4779,25.4028,39.3138,81.0000,PLTR US Equity,long,0.0000,0.2005,-0.0264,2023-03-29,2023-12-28,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND XLK US Equity_vs_SPY US Equity_beta_px_60d is_low,"SIG_00889, SIG_00882"
SETUP_0134,7,1,18.1414,22.6631,117.4150,86.0000,ARM US Equity,long,0.0000,0.2224,-0.0057,2021-01-28,2023-11-28,MSFT US Equity_px_zscore_90d is_very_high_z AND NDX Index_vs_SPY US Equity_beta_px_60d z_breakout_neg,"SIG_00285, SIG_01090"
SETUP_0135,7,1,8.8765,12.9241,8.5431,125.0000,PLTR US Equity,long,0.0000,0.4005,-0.2288,2022-12-22,2023-06-21,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND LLY US Equity_vs_SPY US Equity_beta_px_60d is_low,"SIG_00889, SIG_00977"
SETUP_0136,7,1,-1.1593,3.2155,1.6258,132.0000,BTC Index,long,2.2066,0.3858,-0.3380,2021-01-11,2023-10-13,XAU Curncy_px_zscore_90d is_low AND USGG10YR Index_px_zscore_90d is_high,"SIG_00858, SIG_00721"
SETUP_0137,7,1,-6.4323,-2.1767,0.6990,136.0000,XLE US Equity,long,-0.7633,0.5489,-0.8645,2021-02-17,2023-10-03,JPY Curncy_px_zscore_90d is_very_high_z AND USGG10YR Index_px_zscore_90d is_high,"SIG_00771, SIG_00721"
SETUP_0138,8,1,59.8305,77.4907,999.0000,14.0000,ARM US Equity,long,0.0000,0.1173,0.0000,2023-04-24,2024-01-22,HG1 Comdty_realized_vol_21d z_breakout_neg AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00848, SIG_00889"
SETUP_0139,8,1,59.8305,74.9708,999.0000,14.0000,ARM US Equity,long,0.0000,0.1173,0.0000,2023-04-24,2024-01-22,HG1 Comdty_realized_vol_21d z_breakout_neg AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00848, SIG_00889"
SETUP_0140,8,1,47.9139,62.0756,999.0000,26.0000,ARM US Equity,long,0.0000,0.1388,0.0000,2023-05-08,2024-01-26,GOOGL US Equity_vs_SPY US Equity_beta_px_60d is_low AND SPX Index_vs_SPY US Equity_corr_px_20d is_high,"SIG_00953, SIG_01075"
SETUP_0141,8,1,39.8732,51.1068,999.0000,35.0000,ARM US Equity,long,0.0000,0.1736,0.0000,2023-05-08,2024-01-31,GOOGL US Equity_vs_SPY US Equity_beta_px_60d is_low AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00953, SIG_00889"
SETUP_0142,8,1,22.4660,25.5170,210.7215,42.0000,ARM US Equity,long,0.0000,0.1496,-0.0030,2023-03-14,2024-06-13,WMT US Equity_vs_SPY US Equity_corr_px_20d is_low AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_01044, SIG_00889"
SETUP_0143,8,1,19.7249,27.0393,460.2631,42.0000,BTC Index,long,0.0000,0.1801,-0.0010,2021-07-01,2023-12-18,C US Equity_vs_SPY US Equity_beta_px_60d z_breakout_pos AND NDX Index_px_zscore_90d is_high,"SIG_00994, SIG_00650"
SETUP_0144,8,1,18.1743,25.8769,40.0022,51.0000,ARM US Equity,long,0.0000,0.1835,-0.0179,2023-01-26,2023-12-18,C US Equity_vs_SPY US Equity_beta_px_60d z_breakout_pos AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00994, SIG_00889"
SETUP_0145,8,1,16.3322,20.7919,17.1716,53.0000,ARM US Equity,long,0.0000,0.3875,-0.0194,2022-11-30,2024-06-21,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND XLV US Equity_put_call_ratio_zscore_20d is_high,"SIG_00889, SIG_00114"
SETUP_0146,8,1,15.5495,19.3177,65.8217,69.0000,ARM US Equity,long,0.0000,0.3657,-0.0136,2022-11-14,2024-06-21,BMY US Equity_frac_diff_px is_low AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00486, SIG_00889"
SETUP_0147,8,1,14.4323,19.9619,26.4750,75.0000,ARM US Equity,long,0.0000,0.3894,-0.0690,2022-12-16,2024-06-07,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND BMY US Equity_px_zscore_30d is_low,"SIG_00889, SIG_00470"
SETUP_0148,8,1,11.9760,15.9534,16.7295,81.0000,ARM US Equity,long,0.0000,0.3436,-0.0419,2022-11-11,2024-06-24,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND NDX Index_frac_diff_px is_high,"SIG_00889, SIG_00662"
SETUP_0149,8,1,11.9528,17.6014,10.4376,90.0000,ARM US Equity,long,0.0000,0.2803,-0.0998,2023-02-03,2024-06-25,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND MSFT US Equity_px_zscore_90d is_high,"SIG_00889, SIG_00283"
SETUP_0150,8,1,11.1984,15.4641,18.0772,91.0000,MSTR US Equity,long,0.0000,0.4264,-0.0607,2023-01-04,2024-05-20,JPM US Equity_realized_vol_21d is_low AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00363, SIG_00889"
SETUP_0151,8,1,10.2636,14.0676,11.4991,163.0000,ARM US Equity,long,276.1154,0.4204,-0.2279,2022-12-22,2024-06-25,LLY US Equity_vs_SPY US Equity_beta_px_60d is_low AND XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high,"SIG_00977, SIG_00889"
SETUP_0152,8,1,5.0255,8.6072,4.0889,177.0000,ARM US Equity,long,41.9806,0.4713,-0.3912,2022-11-11,2024-06-25,XLRE US Equity_vs_SPY US Equity_beta_px_60d is_high AND DXY Curncy_vs_SPY US Equity_beta_px_60d is_low,"SIG_00889, SIG_01128"
